"","IdPuestoV","PuestoNombre","CantMesas","TotVotos","Depto","Mpio","DeCodigo","MpCodigo"
"816",11111,"JUEVES EL AMPARO - CONSULADO",6,8,"CONSULADOS","VENEZUELA",NA,NA
"817",11112,"JUEVES MACHIQUES - CONSULADO",13,359,"CONSULADOS","VENEZUELA",NA,NA
"818",11113,"JUEVES MARACAIBO - CONSULADO",47,270,"CONSULADOS","VENEZUELA",NA,NA
"819",11114,"JUEVES MERIDA - CONSULADO",21,43,"CONSULADOS","VENEZUELA",NA,NA
"820",11115,"JUEVES PUERTO AYACUCHO - CONSULADO",6,66,"CONSULADOS","VENEZUELA",NA,NA
"821",11116,"JUEVES PUERTO LA CRUZ - CONSULADO",5,9,"CONSULADOS","VENEZUELA",NA,NA
"822",11117,"JUEVES PUERTO ORDAZ - CONSULADO",15,18,"CONSULADOS","VENEZUELA",NA,NA
"823",11118,"JUEVES SAN ANTONIO DEL TACHIRA - CONSULA",38,135,"CONSULADOS","VENEZUELA",NA,NA
"824",11119,"JUEVES SAN CARLOS DEL ZULIA - CONSULADO",28,169,"CONSULADOS","VENEZUELA",NA,NA
"825",11120,"JUEVES SAN CRISTOBAL - CONSULADO",66,446,"CONSULADOS","VENEZUELA",NA,NA
"826",11121,"JUEVES SAN FERNANDO DE ATABAPO - CONSULA",3,126,"CONSULADOS","VENEZUELA",NA,NA
"827",11122,"JUEVES VALENCIA - CONSULADO",36,233,"CONSULADOS","VENEZUELA",NA,NA
"828",11123,"LUNES BARINAS - CONSULADO",14,28,"CONSULADOS","VENEZUELA",NA,NA
"829",11124,"LUNES BARQUISIMETO - CONSULADO",15,42,"CONSULADOS","VENEZUELA",NA,NA
"830",11125,"LUNES CARACAS - CONSULADO",77,290,"CONSULADOS","VENEZUELA",NA,NA
"831",11126,"LUNES EL AMPARO - CONSULADO",1,4,"CONSULADOS","VENEZUELA",NA,NA
"832",11127,"LUNES MACHIQUES - CONSULADO",16,207,"CONSULADOS","VENEZUELA",NA,NA
"833",11128,"LUNES MARACAIBO - CONSULADO",21,39,"CONSULADOS","VENEZUELA",NA,NA
"834",11129,"LUNES MERIDA - CONSULADO",11,16,"CONSULADOS","VENEZUELA",NA,NA
"835",11130,"LUNES PUERTO AYACUCHO - CONSULADO",12,138,"CONSULADOS","VENEZUELA",NA,NA
"836",11131,"LUNES PUERTO LA CRUZ - CONSULADO",4,5,"CONSULADOS","VENEZUELA",NA,NA
"837",11132,"LUNES PUERTO ORDAZ - CONSULADO",8,14,"CONSULADOS","VENEZUELA",NA,NA
"838",11133,"LUNES SAN ANTONIO DEL TACHIRA - CONSULAD",24,96,"CONSULADOS","VENEZUELA",NA,NA
"839",11134,"LUNES SAN CARLOS DEL ZULIA - CONSULADO",26,149,"CONSULADOS","VENEZUELA",NA,NA
"840",11135,"LUNES SAN CRISTOBAL - CONSULADO",48,197,"CONSULADOS","VENEZUELA",NA,NA
"841",11136,"LUNES SAN FERNANDO DE ATABAPO - CONSULAD",3,79,"CONSULADOS","VENEZUELA",NA,NA
"842",11137,"LUNES VALENCIA - CONSULADO",22,181,"CONSULADOS","VENEZUELA",NA,NA
"843",11138,"MACHIQUES - CONSULADO",128,462,"CONSULADOS","VENEZUELA",NA,NA
"844",11139,"MACHIQUES - LA VILLA",23,304,"CONSULADOS","VENEZUELA",NA,NA
"845",11140,"MARACAIBO - CABIMAS",11,71,"CONSULADOS","VENEZUELA",NA,NA
"846",11141,"MARACAIBO - CIUDAD OJEDA",2,4,"CONSULADOS","VENEZUELA",NA,NA
"847",11142,"MARACAIBO - CONSULADO",787,4252,"CONSULADOS","VENEZUELA",NA,NA
"848",11143,"MARACAIBO - SAN FRANCISCO",36,185,"CONSULADOS","VENEZUELA",NA,NA
"849",11144,"MARTES BARINAS - CONSULADO",11,30,"CONSULADOS","VENEZUELA",NA,NA
"850",11145,"MARTES BARQUISIMETO - CONSULADO",10,67,"CONSULADOS","VENEZUELA",NA,NA
"851",11146,"MARTES CARACAS - CONSULADO",63,154,"CONSULADOS","VENEZUELA",NA,NA
"852",11147,"MARTES EL AMPARO - CONSULADO",2,2,"CONSULADOS","VENEZUELA",NA,NA
"853",11148,"MARTES MACHIQUES - CONSULADO",19,395,"CONSULADOS","VENEZUELA",NA,NA
"854",11149,"MARTES MARACAIBO - CONSULADO",35,199,"CONSULADOS","VENEZUELA",NA,NA
"855",11150,"MARTES MERIDA - CONSULADO",16,27,"CONSULADOS","VENEZUELA",NA,NA
"856",11151,"MARTES PUERTO AYACUCHO - CONSULADO",13,68,"CONSULADOS","VENEZUELA",NA,NA
"857",11152,"MARTES PUERTO LA CRUZ - CONSULADO",7,11,"CONSULADOS","VENEZUELA",NA,NA
"858",11153,"MARTES PUERTO ORDAZ - CONSULADO",8,12,"CONSULADOS","VENEZUELA",NA,NA
"859",11154,"MARTES SAN ANTONIO DEL TACHIRA - CONSULA",27,117,"CONSULADOS","VENEZUELA",NA,NA
"860",11155,"MARTES SAN CARLOS DEL ZULIA - CONSULADO",28,173,"CONSULADOS","VENEZUELA",NA,NA
"861",11156,"MARTES SAN CRISTOBAL - CONSULADO",52,347,"CONSULADOS","VENEZUELA",NA,NA
"862",11157,"MARTES SAN FERNANDO DE ATABAPO - CONSULA",3,141,"CONSULADOS","VENEZUELA",NA,NA
"863",11158,"MARTES VALENCIA - CONSULADO",32,234,"CONSULADOS","VENEZUELA",NA,NA
"864",11159,"MERIDA - BAILADORES",18,85,"CONSULADOS","VENEZUELA",NA,NA
"865",11160,"MERIDA - CONSULADO",181,305,"CONSULADOS","VENEZUELA",NA,NA
"866",11161,"MERIDA - EL VIGIA",38,116,"CONSULADOS","VENEZUELA",NA,NA
"867",11162,"MERIDA - PUEBLO LLANO",6,21,"CONSULADOS","VENEZUELA",NA,NA
"868",11163,"MIERCOLES BARINAS - CONSULADO",29,549,"CONSULADOS","VENEZUELA",NA,NA
"869",11164,"MIERCOLES BARQUISIMETO - CONSULADO",16,80,"CONSULADOS","VENEZUELA",NA,NA
"870",11165,"MIERCOLES CARACAS - CONSULADO",69,144,"CONSULADOS","VENEZUELA",NA,NA
"871",11166,"MIERCOLES EL AMPARO - CONSULADO",2,6,"CONSULADOS","VENEZUELA",NA,NA
"872",11167,"MIERCOLES MACHIQUES - CONSULADO",11,433,"CONSULADOS","VENEZUELA",NA,NA
"873",11168,"MIERCOLES MARACAIBO - CONSULADO",40,164,"CONSULADOS","VENEZUELA",NA,NA
"874",11169,"MIERCOLES MERIDA - CONSULADO",17,27,"CONSULADOS","VENEZUELA",NA,NA
"875",11170,"MIERCOLES PUERTO AYACUCHO - CONSULADO",8,63,"CONSULADOS","VENEZUELA",NA,NA
"876",11171,"MIERCOLES PUERTO LA CRUZ - CONSULADO",9,15,"CONSULADOS","VENEZUELA",NA,NA
"877",11172,"MIERCOLES PUERTO ORDAZ - CONSULADO",10,22,"CONSULADOS","VENEZUELA",NA,NA
"878",11173,"MIERCOLES SAN ANTONIO DEL TACHIRA - CONS",34,140,"CONSULADOS","VENEZUELA",NA,NA
"879",11174,"MIERCOLES SAN CARLOS DEL ZULIA - CONSULA",23,219,"CONSULADOS","VENEZUELA",NA,NA
"880",11175,"MIERCOLES SAN CRISTOBAL - CONSULADO",59,360,"CONSULADOS","VENEZUELA",NA,NA
"881",11176,"MIERCOLES SAN FERNANDO DE ATABAPO - CONS",2,116,"CONSULADOS","VENEZUELA",NA,NA
"882",11177,"MIERCOLES VALENCIA - CONSULADO",33,208,"CONSULADOS","VENEZUELA",NA,NA
"883",11178,"PUERTO AYACUCHO - CONSULADO",34,104,"CONSULADOS","VENEZUELA",NA,NA
"884",11179,"PUERTO AYACUCHO - SAN FERNANDO DE APURE",7,35,"CONSULADOS","VENEZUELA",NA,NA
"885",11180,"PUERTO LA CRUZ - CONSULADO",52,85,"CONSULADOS","VENEZUELA",NA,NA
"886",11181,"PUERTO LA CRUZ - EL TIGRE",1,3,"CONSULADOS","VENEZUELA",NA,NA
"887",11182,"PUERTO LA CRUZ - MATURIN",3,3,"CONSULADOS","VENEZUELA",NA,NA
"888",11183,"PUERTO LA CRUZ - PORLAMAR",4,4,"CONSULADOS","VENEZUELA",NA,NA
"889",11184,"PUERTO ORDAZ - BOLÍVAR",8,14,"CONSULADOS","VENEZUELA",NA,NA
"890",11185,"PUERTO ORDAZ - CONSULADO",52,113,"CONSULADOS","VENEZUELA",NA,NA
"891",11186,"SABADO BARINAS - CONSULADO",33,621,"CONSULADOS","VENEZUELA",NA,NA
"892",11187,"SABADO BARQUISIMETO - CONSULADO",28,108,"CONSULADOS","VENEZUELA",NA,NA
"893",11188,"SABADO CARACAS - CONSULADO",130,429,"CONSULADOS","VENEZUELA",NA,NA
"894",11189,"SABADO EL AMPARO - CONSULADO",10,35,"CONSULADOS","VENEZUELA",NA,NA
"895",11190,"SABADO MACHIQUES - CONSULADO",30,443,"CONSULADOS","VENEZUELA",NA,NA
"896",11191,"SABADO MARACAIBO - CONSULADO",50,323,"CONSULADOS","VENEZUELA",NA,NA
"897",11192,"SABADO MERIDA - CONSULADO",28,68,"CONSULADOS","VENEZUELA",NA,NA
"898",11193,"SABADO PUERTO AYACUCHO - CONSULADO",6,71,"CONSULADOS","VENEZUELA",NA,NA
"899",11194,"SABADO PUERTO LA CRUZ - CONSULADO",11,15,"CONSULADOS","VENEZUELA",NA,NA
"900",11195,"SABADO PUERTO ORDAZ - CONSULADO",13,38,"CONSULADOS","VENEZUELA",NA,NA
"901",11196,"SABADO SAN ANTONIO DEL TACHIRA - CONSULA",44,190,"CONSULADOS","VENEZUELA",NA,NA
"902",11197,"SABADO SAN CARLOS DEL ZULIA - CONSULADO",44,341,"CONSULADOS","VENEZUELA",NA,NA
"903",11198,"SABADO SAN CRISTOBAL - CONSULADO",83,563,"CONSULADOS","VENEZUELA",NA,NA
"904",11199,"SABADO SAN FERNANDO DE ATABAPO - CONSULA",5,30,"CONSULADOS","VENEZUELA",NA,NA
"905",11200,"SABADO VALENCIA - CONSULADO",57,379,"CONSULADOS","VENEZUELA",NA,NA
"906",11201,"SAN ANTONIO DEL TACHIRA - CONSULADO",232,590,"CONSULADOS","VENEZUELA",NA,NA
"907",11202,"SAN ANTONIO DEL TACHIRA- RUBIO",30,65,"CONSULADOS","VENEZUELA",NA,NA
"908",11203,"SAN CARLOS DEL ZULIA - CONSULADO",278,734,"CONSULADOS","VENEZUELA",NA,NA
"909",11204,"SAN CARLOS DEL ZULIA -EL CHIVO",46,158,"CONSULADOS","VENEZUELA",NA,NA
"910",11205,"SAN CRISTOBAL - CONSULADO",606,1564,"CONSULADOS","VENEZUELA",NA,NA
"911",11206,"SAN CRISTÓBAL - FERNÁNDEZ FEO",26,68,"CONSULADOS","VENEZUELA",NA,NA
"912",11207,"SAN CRISTÓBAL - JAUREGUI",3,5,"CONSULADOS","VENEZUELA",NA,NA
"913",11208,"SAN CRISTÓBAL - TORBES",17,32,"CONSULADOS","VENEZUELA",NA,NA
"914",11209,"SAN CRISTÓBAL -GARCÍA DE HEVIA",43,126,"CONSULADOS","VENEZUELA",NA,NA
"915",11210,"SAN FERNANDO DE ATABAPO - CONSULADO",9,72,"CONSULADOS","VENEZUELA",NA,NA
"916",11211,"VALENCIA - CONSULADO",507,1024,"CONSULADOS","VENEZUELA",NA,NA
"917",11212,"VIERNES BARINAS - CONSULADO",40,342,"CONSULADOS","VENEZUELA",NA,NA
"918",11213,"VIERNES BARQUISIMETO - CONSULADO",17,79,"CONSULADOS","VENEZUELA",NA,NA
"919",11214,"VIERNES CARACAS - CONSULADO",96,221,"CONSULADOS","VENEZUELA",NA,NA
"920",11215,"VIERNES EL AMPARO - CONSULADO",4,8,"CONSULADOS","VENEZUELA",NA,NA
"921",11216,"VIERNES MACHIQUES - CONSULADO",30,311,"CONSULADOS","VENEZUELA",NA,NA
"922",11217,"VIERNES MARACAIBO - CONSULADO",76,284,"CONSULADOS","VENEZUELA",NA,NA
"923",11218,"VIERNES MERIDA - CONSULADO",25,53,"CONSULADOS","VENEZUELA",NA,NA
"924",11219,"VIERNES PUERTO AYACUCHO - CONSULADO",10,48,"CONSULADOS","VENEZUELA",NA,NA
"925",11220,"VIERNES PUERTO LA CRUZ - CONSULADO",8,11,"CONSULADOS","VENEZUELA",NA,NA
"926",11221,"VIERNES PUERTO ORDAZ - CONSULADO",14,23,"CONSULADOS","VENEZUELA",NA,NA
"927",11222,"VIERNES SAN ANTONIO DEL TACHIRA - CONSUL",32,160,"CONSULADOS","VENEZUELA",NA,NA
"928",11223,"VIERNES SAN CARLOS DEL ZULIA - CONSULADO",23,145,"CONSULADOS","VENEZUELA",NA,NA
"929",11224,"VIERNES SAN CRISTOBAL - CONSULADO",64,503,"CONSULADOS","VENEZUELA",NA,NA
"930",11225,"VIERNES SAN FERNANDO DE ATABAPO - CONSUL",5,37,"CONSULADOS","VENEZUELA",NA,NA
"931",11226,"VIERNES VALENCIA - CONSULADO",50,206,"CONSULADOS","VENEZUELA",NA,NA
